"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location","Row_ID"
"2023","175113",,"Not Submitted","8039 8045 S Manistee Ave","60617","0.0",,"South Chicago","Residential",,,,,,,,,,,,,,,,,"41.900525","-87.699433","POINT (-87.699433 41.900525)","2023-175113"
"2023","250052","Steinmetz HS","Submitted","3030 N Mobile Ave","60634","4.0",,"Belmont Cragin","K-12 School","398,320","1934","3",,"83","6,364,730.8","13,984,550.1",,,,"51.1","81.6","59.2","90.1","1,633.3","4.1","41.747682","-87.741157","POINT (-87.741157 41.747682)","2023-250052"
"2023","251610","Goudy","Submitted","5120 N Winthrop Ave","60640","4.0",,"Uptown","K-12 School","98,019","1937","3",,"89","603,992.2","4,378,280",,,,"50.8","64.2","59.5","73.2","317.1","3.2","41.90742","-87.629945","POINT (-87.629945 41.90742)","2023-251610"
"2023","101738","CH3 - Chicago 300 E Randolph","Submitted","300 East Randolph","60601","3.5",,"Loop","Office","2,224,842","2010","1","35,139","75","91,736,567.7","1,464,100",,"29,808,188.8",,"55.3","128.3","57.2","134.7",,,"41.895697","-87.634676","POINT (-87.634676 41.895697)","2023-101738"
"2023","106112","Skiritai Bittersweet LLC","Submitted","732 W. Bitterwsweet Pl","60613","1.5",,"Uptown","Multifamily Housing","54,738","1933","1",,"38","2,526,250.7","1,930,726.8",,,,"81.4","166.3","87.6","183.5","456","8.3","41.893211","-87.718833","POINT (-87.718833 41.893211)","2023-106112"
"2023","173710","1430 Lake Shore Drive Building Corporation","Submitted","1430 N. Lake Shore Dr.","60610","4.0",,"Near North Side","Multifamily Housing","117,024","1924","1",,"74","2,618,916.7","6,860,246.6",,,,"81","124.2","89.5","133.6","730.8","6.2","41.971731","-87.651805","POINT (-87.651805 41.971731)","2023-173710"
"2023","104095","Hall Plaza","Not Submitted","4600 4650 W Diversey Ave","60639","0.0",,"Hermosa","Strip Mall",,,,,,,,,,,,,,,,,"41.878101","-87.643756","POINT (-87.643756 41.878101)","2023-104095"
"2023","135181","Kingsbury Orleans LP","Submitted","350 W Hubbard Street","60654","3.5",,"Near North Side","Office","154,614","1989","1",,"79","5,968,183.1","4,047,159.6",,,,"64.8","135.6","69.3","139.7","1,050","6.8","41.964035","-87.723165","POINT (-87.723165 41.964035)","2023-135181"
"2023","257110",,"Not Covered 2024","9621 S Cottage Grove Ave","60628",,"true","Pullman","Commercial",,,,,,,,,,,,,,,,,"41.719295","-87.603085","POINT (-87.603085 41.719295)","2023-257110"
"2023","105067","1033 W Loyola (wy73)","Submitted","1033 W Loyola Ave","60626","4.0",,"Rogers Park","Multifamily Housing","91,600","1932","1","3,558","84","1,065,922.7","5,450,759.1",,,,"71.1","95.1","80.9","105","438.7","4.8","41.884901","-87.628067","POINT (-87.628067 41.884901)","2023-105067"
"2023","253991","Pac Lofts-1735 N Paulina","Submitted","1735 N Paulina Street","60622","3.5",,"West Town","Multifamily Housing","207,846","2007","1",,"80","3,305,821.7","6,177,853.9",,,,"45.6","75.7","52.3","83.4","790.7","3.8","41.991248","-87.655273","POINT (-87.655273 41.991248)","2023-253991"
"2023","116336","LaSalle Private Residences","Submitted","1212 N Lasalle","60610","2.5",,"Near North Side","Multifamily Housing","367,627","1986","1",,"58","11,266,663.2","4,599,130.2",,,,"43.2","98.9","45.6","103.3","1,820.7","5","41.696314","-87.596632","POINT (-87.596632 41.696314)","2023-116336"
"2023","104226","606 West Cornelia LLC","Submitted","606-620 W. Cornelia Ave.","60657","4.0",,"Lake View","Multifamily Housing","72,700","1969","1",,"98","989,548.4","3,112,678.7",,,,"56.4","83.1","62.6","89.2","303.8","4.2","41.898147","-87.635593","POINT (-87.635593 41.898147)","2023-104226"
"2023","159902","Montgomery Place","Not Submitted","5550 S Shore Dr","60637","0.0",,"Hyde Park","Residential",,,,,,,,,,,,,,,,,"41.936655","-87.642358","POINT (-87.642358 41.936655)","2023-159902"
"2023","173487","Catherine Courts Condo Association","Not Submitted","5306 5310 N Chester Ave","60656","0.0",,"Ohare","Residential",,,,,,,,,,,,,,,,,"41.899249","-87.628347","POINT (-87.628347 41.899249)","2023-173487"
"2023","257000","A&M 445 WEST ERIE, LLC","Submitted","445 West Erie","60654","4.0",,"Near North Side","Office","52,681","1903","1",,"96","634,007.8","999,529.2",,,,"31","53.6","35.8","58.6","141.8","2.7","41.851552","-87.637809","POINT (-87.637809 41.851552)","2023-257000"
"2023","244426","Park Alexandria Condominium Association","Submitted","125 South Jefferson Street","60661","3.5",,"Near West Side","Multifamily Housing","418,371","2003","1","6,130","71","5,559,295.5","20,757,599.6",,,,"62.9","89.3","62.5","88.1","1,880.4","4.5","41.978697","-87.836736","POINT (-87.836736 41.978697)","2023-244426"
"2023","250036","Bowen Environmental Studies HS -CPS","Not Covered 2024","2710 E 89th St","60617",,"true","South Chicago","K-12 School",,,,,,,,,,,,,,,,,"41.95301","-87.787707","POINT (-87.787707 41.95301)","2023-250036"
"2023","222943","University Park CA","Submitted","1451 E. 55th Street","60615","2.0",,"Hyde Park","Multifamily Housing","538,980","1961","2",,"50","5,324,649.9","49,920,969.3",,,,"102.5","124.9","114.1","137.1","3,396.6","6.3","41.750649","-87.650922","POINT (-87.650922 41.750649)","2023-222943"
"2023","124019","03477AS - Chicago, IL","Submitted","4734 Pueblo","60656","3.5",,"Ohare","Supermarket/Grocery Store","52,748","1965","1","1,005","80","5,934,279.6","3,422,699.7",,,,"177.4","383.1","187.6","391.4","1,012.1","19.2","41.888074","-87.634955","POINT (-87.634955 41.888074)","2023-124019"
"2023","102809","1916-34 W. Winona / 5103-5115 N. Winchester","Submitted","1916-34 W. Winona / 5103-5115 N. Winchester","60640","4.0",,"Lincoln Square","Multifamily Housing","68,400","1903","1",,"83","498,211.8","3,462,031.8",,,,"57.9","73.5","65.4","81.3","253.6","3.7","41.992949","-87.74848","POINT (-87.74848 41.992949)","2023-102809"
"2023","255931","1767 Rosehill","Not Submitted","1767 Rosehill Dr","60660","0.0",,"Edgewater",,,,,,,,,,,,,,,,,,"41.890684","-87.639395","POINT (-87.639395 41.890684)","2023-255931"
"2023","132207","CITY NORTH 14","Submitted","2600 N Western Ave","60647","1.0",,"Logan Square","Movie Theater","73,000","2010","1",,,"5,246,137.5","1,749,620.1",,,,"95.8","226.4","95.8","226.4","827","11.3","41.836552","-87.624094","POINT (-87.624094 41.836552)","2023-132207"
"2023","103617","33 E Congress","Submitted","33 E Congress","60605","3.0",,"Loop","College/University","153,876","1925","0","657",,"6,301,633.3","3,517,158",,,,"63.8","138.7","69.5","145.4","1,068.5","6.9","41.858657","-87.676597","POINT (-87.676597 41.858657)","2023-103617"
"2023","256874","Imprint -CO (mp041)","Submitted","717 S Clark St","60605","4.0",,"Loop","Multifamily Housing","482,802","2020","3","7,710","87","10,417,515.8","11,990,280.7",,,,"46.4","86.5","48","88.2","2,094.5","4.3","41.888962","-87.630907","POINT (-87.630907 41.888962)","2023-256874"
"2023","159728","Lakeside SOuare Apartments","Submitted","920 W Lakeside Place","60640","4.0",,"Uptown","Multifamily Housing","278,070","1989","1",,"93","4,073,505.8","15,741,199.8",,,,"71.3","100.5","77.5","107.7","1,406.1","5.1","41.89401","-87.625368","POINT (-87.625368 41.89401)","2023-159728"
"2023","105820","Holiday Inn Chicago-Midway Airport S","Not Submitted","7353  S Cicero Ave","60629","0.0",,"West Lawn","Residential",,,,,,,,,,,,,,,,,"42.005648","-87.661059","POINT (-87.661059 42.005648)","2023-105820"
"2023","257192",,"Not Submitted","918 W School Street","60657","0.0",,"Lake View","Residential",,,,,,,,,,,,,,,,,"39.741295","-94.007823","POINT (-94.007823 39.741295)","2023-257192"
"2023","174028","1201 W. Washington","Submitted","1201 W. Washington Blvd.","60607","2.5",,"Near West Side","Office","55,532","1937","1",,"33","3,861,284.6",,,,,"69.5","194.7","76.4","213.9","540.3","9.7","41.954958","-87.787933","POINT (-87.787933 41.954958)","2023-174028"
"2023","104430","Edgewater Flats Condominium","Submitted","1215-25 W Granville","60660","2.5",,"Edgewater","Multifamily Housing","51,840","1920","2",,"52","456,928","3,556,423.4",,,,"77.4","96.7","89.6","108.7","252.8","4.9","41.882826","-87.659738","POINT (-87.659738 41.882826)","2023-104430"
"2023","159651","(IL391) - Wellington Condominium (360 W Wellington)","Submitted","360 W Wellington","60657","3.5",,"Lake View","Multifamily Housing","145,600","1960","1",,"78","1,805,235.8","8,535,806.8",,,,"71","96.3","78.9","104.4","706","4.8","41.738864","-87.729919","POINT (-87.729919 41.738864)","2023-159651"
"2023","101420","Chicago Academy HS / ES","Submitted","3400 N Austin Ave","60634","3.0",,"Dunning","K-12 School","250,844","1920","2",,"42","6,139,450.5","11,890,310.1",,,,"71.9","118.3","85.7","131.6","1,490.6","5.9","41.953048","-87.646465","POINT (-87.646465 41.953048)","2023-101420"
"2023","251209","Burley & 92nd Centre","Not Submitted","9230 S Burley Ave","60617","0.0",,"South Chicago","Senior Care Community",,,,,,,,,,,,,,,,,"41.895785","-87.677931","POINT (-87.677931 41.895785)","2023-251209"
"2023","106121","Pine Grove Property LLC","Submitted","2828 N Pine Grove Ave","60657","3.5",,"Lake View","Multifamily Housing","97,600","1922","1",,"75","1,177,044.7","6,719,581.7",,,,"80.9","106.1","89.4","114.7","521.6","5.3","41.886841","-87.640043","POINT (-87.640043 41.886841)","2023-106121"
"2023","102083","Pratt Blvd Place Condo Assoc","Submitted","1645-63 W Pratt Condo Assoc","60626","3.0",,"Rogers Park","Multifamily Housing","68,000","1930","1",,"61","728,496.1","4,279,500.1",,,,"73.6","96.1","83.2","105.9","329.2","4.8","41.879415","-87.633606","POINT (-87.633606 41.879415)","2023-102083"
"2023","244535","Carl Sandburg Village Condominium Association No. 1","Submitted","1355 N. Sandburg Terrace","60610","3.0",,"Near North Side","Multifamily Housing","722,318","1963","2",,"61","11,762,907.2","42,939,948.4",,,,"75.7","108","83.3","115.6","3,926.6","5.4","41.997358","-87.655757","POINT (-87.655757 41.997358)","2023-244535"
"2023","251716","Pullman","Submitted","11311 S Forrestville Ave","60628","3.0",,"Pullman","K-12 School","80,075","1907","1",,"46","1,455,760.5","4,656,230.1",,,,"76.3","112","91","127.4","451","5.6","41.876471","-87.653246","POINT (-87.653246 41.876471)","2023-251716"
"2023","252084","Trinity United Church of Christ","Not Submitted","400 W 95th St","60628","0.0",,"Washington Heights","Worship Facility",,,,,,,,,,,,,,,,,"41.866722","-87.670813","POINT (-87.670813 41.866722)","2023-252084"
"2023","135740","Linea Apartments","Not Submitted","211 221 W Lake St","60606","0.0",,"Loop","Residential",,,,,,,,,,,,,,,,,"41.99017","-87.717495","POINT (-87.717495 41.99017)","2023-135740"
"2023","175834","730 North Franklin","Submitted","730 N Franklin St","60654","3.0",,"Near North Side","Office","101,235","1910","1",,,"1,813,972.7","2,408,842.7",,,,"41.7","75.2","48.6","83.4","381.8","3.8","41.891671","-87.625225","POINT (-87.625225 41.891671)","2023-175834"
"2023","251393","Waters","Submitted","4540 N Campbell Ave","60625","1.0",,"Lincoln Square","K-12 School","62,847","1911","3",,"20","1,643,219.2","4,602,149.9",,,,"99.4","150.1","113","164.5","474.4","7.5","41.742489","-87.696003","POINT (-87.696003 41.742489)","2023-251393"
"2023","257096",,"Not Covered 2024","5753 N Broadway","60660",,"true","Edgewater","Residential",,,,,,,,,,,,,,,,,"41.987011","-87.659721","POINT (-87.659721 41.987011)","2023-257096"
"2023","257036",,"Not Submitted","1700 West Van Buren Street","60612","0.0",,"Near West Side","Commercial",,,,,,,,,,,,,,,,,"41.787979","-87.589863","POINT (-87.589863 41.787979)","2023-257036"
"2023","117348","Peterson Plaza Tower","Submitted","5969 North Ravenswood Ave","60660","4.0",,"Edgewater","Multifamily Housing","82,971","1981","1","3,965","90","2,254,060.2","1,034,238.7",,,,"39.6","89.2","45.1","103.3","370.3","4.5","41.998324","-87.658188","POINT (-87.658188 41.998324)","2023-117348"
"2023","251280","WMS Gaming 3401 California","Not Submitted","3401 N California Ave","60618","0.0",,"Avondale","Office",,,,,,,,,,,,,,,,,"41.890149","-87.629682","POINT (-87.629682 41.890149)","2023-251280"
"2023","239695","(IL579) - 1550 Condo Association (1550 N. Lake Shore Drive)","Submitted","1550 N. Lake Shore Drive","60610","2.5",,"Near North Side","Multifamily Housing","360,258","1960","1",,"51","5,611,950.6","23,332,163.6",,,,"80.3","111.6","87.9","119.2","2,024.5","5.6","41.876754","-87.624431","POINT (-87.624431 41.876754)","2023-239695"
"2023","160321","Coast at Lakeshore East","Submitted","345 E. Wacker Drive","60601","3.5",,"Loop","Multifamily Housing","574,065","2013","1",,"76","13,734,269.5","18,204,933.5",,,,"55.6","100.3","59.6","104.9","2,888.6","5","41.980855","-87.845072","POINT (-87.845072 41.980855)","2023-160321"
"2023","138293","Grasmere Place","Not Submitted","4617 4625 N Sheridan Rd","60640","0.0",,"Uptown","Residential",,,,,,,,,,,,,,,,,"41.885761","-87.632595","POINT (-87.632595 41.885761)","2023-138293"
"2023","104285","Aldine Building II LLC","Submitted","528-34 West Aldine","60657","4.0",,"Lake View","Multifamily Housing","52,400","1966","1",,"90","818,789.6","1,677,040",,,,"47.6","77.4","50","79.4","203.6","3.9","41.932733","-87.642344","POINT (-87.642344 41.932733)","2023-104285"
"2023","101961","Inland Steel Building","Submitted","30 West Monroe","60603","3.0",,"Loop","Office","300,971","1958","1",,"64","8,934,066.9","20,147,414.2",,,,"96.6","153.4","108.8","167.6","2,320.2","7.7","41.807263","-87.661139","POINT (-87.661139 41.807263)","2023-101961"
"2023","158088","Evangelical Lutheran Church in America","Submitted","8765 W. Higgins Road","60631","4.0",,"Ohare","Office","252,250","1969","1",,"91","7,913,412.1",,,,,"31.4","87.8","34.2","95.8","1,107.2","4.4","41.882055","-87.6339","POINT (-87.6339 41.882055)","2023-158088"
"2023","257131",,"Not Covered 2024","1357 W Roosevelt Rd","60608",,"true","Near West Side","Residential",,,,,,,,,,,,,,,,,"41.866718","-87.660771","POINT (-87.660771 41.866718)","2023-257131"
"2023","104710","Belmont Place","Submitted","4645 West Belmont Avenue","60641","2.0",,"Belmont Cragin","Multifamily Housing","53,900","2000","1",,"50","3,220,032.6",,,,,"59.7","167.3","64.4","180.4","450.5","8.4","41.941863","-87.639922","POINT (-87.639922 41.941863)","2023-104710"
"2023","162321","Latin School of Chicago Lower School","Not Submitted","1529 N Dearborn Pkwy","60610","0.0",,"Near North Side","K-12 School",,,,,,,,,,,,,,,,,"41.899355","-87.621791","POINT (-87.621791 41.899355)","2023-162321"
"2023","251612","Otis Elementary -CPS","Not Covered 2024","525 N Armour St","60642",,"true","West Town","K-12 School",,,,,,,,,,,,,,,,,"41.788367","-87.58679","POINT (-87.58679 41.788367)","2023-251612"
"2023","254362","2501 N Elston Avenue","Submitted","2501 N Elston Avenue","60647","1.0",,"Logan Square","Vehicle Dealership","146,000","2015","1",,"6","7,252,961.7","6,708,603.5",,,,"95.6","187.3","105","196.1","1,371.2","9.4","41.946221","-87.668695","POINT (-87.668695 41.946221)","2023-254362"
"2023","102365","Lake View HS","Submitted","4015 N Ashland Ave","60613","3.0",,"Lake View","K-12 School","266,099","1898","3",,"66","5,274,358.2","11,756,089.6",,,,"64","101.9","76.1","114.6","1,362.4","5.1","41.886697","-87.65904","POINT (-87.65904 41.886697)","2023-102365"
"2023","158215","Wabash Building","Submitted","425 S. Wabash Ave","60605",,"true","Loop","Residence Hall/Dormitory","414,585","2011","1","24,087",,"16,276,385.9","16,642,500.8",,,,"79.4","152.1","83.5","155.9","3,161.3","7.6","41.881822","-87.635437","POINT (-87.635437 41.881822)","2023-158215"
"2023","129652","1247-1249 West Madison LLC","Submitted","1239-1259 W Madison St","60607","4.0",,"Near West Side","Multifamily Housing","156,489","2016","1",,"98","2,033,258.5","2,548,686.8",,,,"29.3","53.5","31.8","56.8","419.9","2.7","41.934195","-87.641404","POINT (-87.641404 41.934195)","2023-129652"
"2023","137334","Daily News Condominium Association","Submitted","222 S Racine Ave","60607","3.0",,"Near West Side","Multifamily Housing","55,062","2000","1",,"69","1,742,749.6","2,511,339.8",,,,"77.3","136.5","84.4","143.3","377.2","6.9","41.87911","-87.63243","POINT (-87.63243 41.87911)","2023-137334"
"2023","251267","(IL0602) - Erie on the Park (510 W Erie)","Submitted","510 W Erie","60654","1.5",,"Near North Side","Multifamily Housing","196,215","2002","1",,"40","5,277,154.8","12,912,312.9",,,,"92.7","144.4","102.3","154.8","1,424.2","7.3","41.96263","-87.65043","POINT (-87.65043 41.96263)","2023-251267"
"2023","173730","Beachwalk Apartments","Submitted","420 W. Fullerton","60614","3.5",,"Lincoln Park","Multifamily Housing","60,000","1924","1",,"72","1,029,182.3","4,537,296.3",,,,"92.8","127.4","101.4","136.1","385","6.4","41.955017","-87.786775","POINT (-87.786775 41.955017)","2023-173730"
"2023","175545","NORTH CENTER 4000 CONDOMINIUM ASSOCIATION","Not Submitted","4015 4027 N Lincoln Ave","60618","0.0",,"North Center","Residential",,,,,,,,,,,,,,,,,"42.017329","-87.67532","POINT (-87.67532 42.017329)","2023-175545"
"2023","251783","OurLadyofVictory_School","Submitted","4432 N. Laramie Ave","60630","4.0",,"Portage Park","K-12 School","61,227","1927","1",,"90","140,845.6","3,243,491.9",,,,"55.3","62.1","66.8","74.2","192","3.1","41.890648","-87.63606","POINT (-87.63606 41.890648)","2023-251783"
"2023","251450","Caldwell Math & Science -CPS","Not Covered 2024","8540 S Cregier Ave","60617",,"true","Avalon Park","K-12 School",,,,,,,,,,,,,,,,,"41.808959","-87.5994","POINT (-87.5994 41.808959)","2023-251450"
"2023","175857","Lake Street Lofts","Not Submitted","900 910 912 W Lake St & 212 N Peoria St","60607","0.0",,"Near West Side","Residential",,,,,,,,,,,,,,,,,"41.893391","-87.657057","POINT (-87.657057 41.893391)","2023-175857"
"2023","251888","Young Elementary -CPS","Not Covered 2024","1434 N Parkside Ave","60651",,"true","Austin","K-12 School",,,,,,,,,,,,,,,,,"41.906392","-87.767787","POINT (-87.767787 41.906392)","2023-251888"
"2023","103711","Two North LaSalle","Submitted","2 North Lasalle","60602","4.0",,"Loop","Office","776,691","1978","1","3,631","81","29,462,729.7",,,,,"37.9","106.2","41.7","116.7","4,122.4","5.3","41.796281","-87.596717","POINT (-87.596717 41.796281)","2023-103711"
"2023","251441","Chavez","Submitted","4747 S Marshfield Ave","60609","1.0",,"New City","K-12 School","68,408","1993","1",,"19","2,851,138.9","2,254,220",,,,"74.6","151.3","81","157.5","518.7","7.6","41.935293","-87.639535","POINT (-87.639535 41.935293)","2023-251441"
"2023","256570","(IL184) - 900 West Condo (900 W Washington Blvd)","Submitted","900 W Washington Blvd","60062","3.5",,"Near West Side","Multifamily Housing","68,094","2019","1",,"55","1,942,635.4","2,477,995",,,,"64.9","118.1","70.8","124.3","403.4","5.9","41.802181","-87.590356","POINT (-87.590356 41.802181)","2023-256570"
"2023","251773","1296AS - Chicago, IL","Submitted","7342 Foster Ave","60656","3.5",,"Norwood Park","Supermarket/Grocery Store","77,255","1978","1","2,119","73","8,592,149.5","5,363,400.1",,,,"180.6","384.3","191.8","392.4","1,487.1","19.2","41.834757","-87.61701","POINT (-87.61701 41.834757)","2023-251773"
"2023","132408","Sheridan Village Nursing and Rehab Center","Not Submitted","5838 N Sheridan Rd","60660","0.0",,"Edgewater","Commercial",,,,,,,,,,,,,,,,,"42.019454","-87.669644","POINT (-87.669644 42.019454)","2023-132408"
"2023","251537","Finkl Elementary -CPS","Not Covered 2024","2332 S Western Ave","60608",,"true","Lower West Side","K-12 School",,,,,,,,,,,,,,,,,"41.895957","-87.667664","POINT (-87.667664 41.895957)","2023-251537"
"2023","256076","Left Bank at K Station (lf69) (fb17)","Submitted","300 N Canal St","60606","1.0",,"Near West Side","Multifamily Housing","453,153","2006","1","14,229","7","11,587,128.6","47,428,591.5",,,,"130.2","181.5","139.9","191.1","4,140.4","9.1","41.843271","-87.617088","POINT (-87.617088 41.843271)","2023-256076"
"2023","251424","Mount Greenwood","Submitted","10841 S Homan Ave","60655","2.0",,"Mount Greenwood","K-12 School","117,660","1936","4",,"48","2,806,724.9","4,203,469.5",,,,"59.6","104.3","67.2","112.1","616","5.2","41.909782","-87.725967","POINT (-87.725967 41.909782)","2023-251424"
"2023","173594","19 South LaSalle Street","Not Submitted","19 S Lasalle St","60603","0.0",,"Loop","Office",,,,,,,,,,,,,,,,,"41.763591","-87.559967","POINT (-87.559967 41.763591)","2023-173594"
"2023","105792","Diversey III LLC","Submitted","424 W Diversey Pkwy","60614","4.0",,"Lake View","Multifamily Housing","79,250","1926","1",,"94","2,504,861.4","3,681,903.7",,,,"78.1","137.3","82.3","145.8","546","6.9","41.918959","-87.636536","POINT (-87.636536 41.918959)","2023-105792"
"2023","175548","Advocate Center, Chicago Bulls Training Facility","Submitted","15 S. Wood Street","60612","1.0",,"Near West Side","Other","60,000","2014","1","3",,"4,947,982.7","5,047,403.7",,,,"166.6","319.2","164.6","313.7","960.4","16","41.901674","-87.630066","POINT (-87.630066 41.901674)","2023-175548"
"2023","124308","Walmart Supercenter #5965","Submitted","10900 S. Doty Avenue","60628","1.5",,"Pullman","Wholesale Club/Supercenter","155,765","2013","1","12,712","33","10,784,593.7","5,824,677.2",,,,"106.6","233.1","113.9","240.2","1,818.4","11.7","41.831991","-87.610318","POINT (-87.610318 41.831991)","2023-124308"
"2023","152408",,"Not Submitted","735 745 W Garfield Blvd","60621","0.0",,"Englewood","Residential",,,,,,,,,,,,,,,,,"41.893","-87.620414","POINT (-87.620414 41.893)","2023-152408"
"2023","101815","Magnolia Gardens, LLC","Submitted","4845 4859 N Magnolia Ave","60640","3.5",,"Uptown","Multifamily Housing","50,986","1916","1",,"78","433,530.1","2,842,840.9",,,,"64.3","82.4","72.6","91.4","211.7","4.2","41.878064","-87.646638","POINT (-87.646638 41.878064)","2023-101815"
"2023","243937","The Residences of 41 E. 8th Street","Submitted","41 E. 8th Street","60605","1.5",,"Loop","Multifamily Housing","296,351","2002","1",,"32","8,368,057.5","17,901,269.9",,,,"88.6","142.5","96.4","151.4","2,121.7","7.2","41.891658","-87.636879","POINT (-87.636879 41.891658)","2023-243937"
"2023","239630","Plaza 440 Private Residences","Submitted","440 N. Wabash","60611","1.5",,"Near North Side","Multifamily Housing","474,980","1991","1",,"40","12,288,578.9","29,468,597.4",,,,"87.9","137.6","99.6","152.1","3,284.6","6.9","42.010019","-87.709057","POINT (-87.709057 42.010019)","2023-239630"
"2023","175819",,"Not Submitted","5638 5646 N Clark St","60660","0.0",,"Edgewater","Residential",,,,,,,,,,,,,,,,,"41.889433","-87.615921","POINT (-87.615921 41.889433)","2023-175819"
"2023","159800","Metropolitan Condominiums","Submitted","5320 N Sheridan Road","60640","1.0",,"Edgewater","Multifamily Housing","370,000","1984","1",,"5","12,860,035.7","20,599,701.3",,,,"90.4","155.8","94.1","166.1","2,893.5","7.8","41.865975","-87.623971","POINT (-87.623971 41.865975)","2023-159800"
"2023","105061",,"Not Submitted","7618 7628 N Eastlake Ter","60626","0.0",,"Rogers Park","Residential",,,,,,,,,,,,,,,,,"41.909898","-87.715497","POINT (-87.715497 41.909898)","2023-105061"
"2023","116550",,"Not Submitted","4161  S Drexel Blvd","60653","0.0",,"Oakland","Residential",,,,,,,,,,,,,,,,,"41.846035","-87.627987","POINT (-87.627987 41.846035)","2023-116550"
"2023","165659","Anixter Center","Not Covered 2024","2032 N Clybourn","60614",,"true","Lincoln Park","Commercial",,,,,,,,,,,,,,,,,"41.981352","-87.708672","POINT (-87.708672 41.981352)","2023-165659"
"2023","105819","540 W. Briar","Submitted","540 W. Briar","60657","1.0",,"Lake View","Multifamily Housing","84,486","1903","1",,"16","1,559,385.8","8,913,683",,,,"124","162.5","140.9","180","691.6","8.2","41.878947","-87.657178","POINT (-87.657178 41.878947)","2023-105819"
"2023","176022","Gateway Centre 176022 Building B or 2 (Jewel)","Submitted","7451-7521","60626","1.0",,"Rogers Park","Retail Store","78,136","1980","1",,,"9,868,925.8","516,796.2",,,,"132.9","360.6","134","360.3","1,408.3","18","41.868037","-87.625982","POINT (-87.625982 41.868037)","2023-176022"
"2023","257174","1547 CSR-Chicago Wells, LLC","Submitted","725 S. Wells","60607","1.0",,"Loop","Data Center","65,904","1909","1","0",,"11,520,122","152,754.9",,,,"177.1","491.9","177.5","492.3","1,620","24.6","41.872586","-87.633252","POINT (-87.633252 41.872586)","2023-257174"
"2023","101981","Woodlawn Terrace","Submitted","4724-4730 S. Woodlawn Avenue","60615","2.5",,"Kenwood","Multifamily Housing","58,167","1925","1",,"60","829,123.3","4,851,209.7",,,,"97.7","127.5","112.6","143.3","373.7","6.4","41.88254","-87.624531","POINT (-87.624531 41.88254)","2023-101981"
"2023","109278",,"Not Submitted","8509 8525 W Catherine Ave","60656","0.0",,"Ohare","Residential",,,,,,,,,,,,,,,,,"41.952686","-87.648762","POINT (-87.648762 41.952686)","2023-109278"
"2023","103687","Sullivan Center","Submitted","1 S State St.","60603","4.0",,"Loop","Office","870,368","1899","1","5,321","80","19,334,834.3","33,389,412.3",,,,"60.6","102.5","68.1","110.6","4,478.8","5.1","41.770189","-87.57003","POINT (-87.57003 41.770189)","2023-103687"
"2023","251741","Healy","Submitted","3010 S Parnell Ave","60616","2.0",,"Bridgeport","K-12 School","114,704","1962","2",,"50","2,477,855.8","5,136,220",,,,"66.4","107.5","73.2","114.6","619.5","5.4","41.988715","-87.704803","POINT (-87.704803 41.988715)","2023-251741"
"2023","109573","Casa Bonita Condominium Association","Submitted","7340-7352 N. Ridge Blvd.","60645","2.0",,"West Ridge","Multifamily Housing","110,000","1920","1",,"29","1,065,148.1","8,217,028.5",,,,"84.4","105.5","100.9","122.7","585.5","5.3","41.886918","-87.643586","POINT (-87.643586 41.886918)","2023-109573"
"2023","255026","Lakeview 3200 Apartments","Submitted","3218 N. Clark Street","60657","4.0",,"Lake View","Multifamily Housing","121,076","2016","1",,"72","3,585,281.7","1,936,472.3",,,,"45.6","99.7","47.8","103.7","582.2","4.8","41.895692","-87.620143","POINT (-87.620143 41.895692)","2023-255026"
"2023","251228","444 North Wells Street","Submitted","444 North Wells Street","60654","4.0",,"Near North Side","Office","73,332","1903","1",,"83","2,688,264.1",,,,,"36.7","102.6","39.3","110.1","376.1","5.1","41.893265","-87.621812","POINT (-87.621812 41.893265)","2023-251228"
"2023","111695","399 Corporation","Submitted","399 W. Fullerton Pkwy","60614","3.5",,"Lincoln Park","Multifamily Housing","129,735","1928","1",,"77","1,996,235","6,445,799.8",,,,"65.1","95.3","72.2","103.2","621.7","4.8","41.79407","-87.670235","POINT (-87.670235 41.79407)","2023-111695"
"2023","101593","5034 S Woodlawn Ave","Submitted","5034-5040 S Woodlawn Ave","60615","4.0",,"Kenwood","Multifamily Housing","61,535","1920","1",,"75","258,465.3","4,158,790.1",,,,"71.8","82.7","81","93.8","257.1","4.2","41.865356","-87.621541","POINT (-87.621541 41.865356)","2023-101593"
